455  758.021672 1883.195104 0.688000 -0.233693 -0.071456 0.000000 -0.087060 -0.034436 0.000000 2.095566 0.394604 1.072000 2.052554 0.015773
462  757.139172 1884.276623 0.688000 -0.441813 0.249798 0.000000 -0.118374 0.071345 0.000000 2.124741 0.324701 1.072000 2.021806 0.004204
463  749.981186 1888.449410 0.645055 0.595695 0.398383 -0.074186 0.095649 0.054978 -0.008187 2.096091 0.413786 1.017000 0.714838 0.033073
466  749.578882 1887.650684 0.758945 -0.284825 -0.534095 0.074186 -0.098374 -0.120274 0.008187 2.069817 0.369506 1.017000 0.685253 -0.000335
467  786.080156 1833.244390 1.167350 1.112746 1.636247 0.076358 0.087578 0.227883 0.007874 2.884423 6.084233 2.272930 2.379262 0.029889
477  780.390759 1863.843109 0.716661 0.039436 -0.384175 -0.048528 -0.001445 -0.088052 -0.001476 2.284762 0.620363 0.956000 -0.331544 -0.015958

34 14 1542800384.397580
308  710.073358 1916.702771 0.597000 0.156236 -0.769075 0.000000 0.063359 -0.248932 0.000000 2.259069 0.825242 0.899000 0.633307 -0.044858
340  708.876667 1879.335301 2.515566 -0.217948 -0.916933 0.160211 -0.116532 -0.400860 0.046137 2.914937 12.754013 4.464000 2.559578 0.023755
412  748.740704 1853.469643 0.728194 -8.403093 6.834156 -0.081555 -1.631736 1.822140 -0.019793 2.029822 4.629100 1.602000 2.395209 0.007554
414  757.634427 1884.022032 0.688000 0.023237 -0.156849 0.000000 0.011035 -0.051389 0.000000 2.094504 0.421993 1.072000 2.032537 0.012084
436  753.695957 1885.792977 0.728455 0.409549 0.186585 -0.030778 0.169345 0.098829 -0.021817 2.131296 0.372328 1.017000 0.991686 -0.000925
444  755.174183 1884.642328 0.752000 -0.003854 -0.240157 0.000000 -0.006017 -0.108551 0.000000 2.045941 0.403832 1.017000 1.010060 -0.006087
445  751.818120 1886.944675 0.648126 0.226405 0.176721 -0.020173 -0.173962 0.207044 0.011337 2.125885 0.465337 1.017000 1.005453 0.019506
455  758.179275 1883.247706 0.688000 0.073798 0.026202 0.000000 0.040786 0.007403 0.000000 2.140358 0.459338 1.072000 2.046563 0.006801
462  757.141065 1884.806218 0.688000 -0.201947 0.744001 0.000000 -0.009457 0.238357 0.000000 2.141841 0.372460 1.072000 1.948978 -0.044243
463  750.051826 1888.371897 0.645459 0.346000 0.081709 -0.031426 -0.012711 -0.070372 0.008878 2.050109 0.465347 1.017000 0.664915 -0.009894
466  749.432097 1887.888122 0.758541 -0.310094 0.039211 0.031426 -0.089667 0.110436 -0.008878 2.053858 0.489331 1.017000 0.718054 0.020981
467  786.070201 1833.439981 1.186929 0.498926 0.990585 0.057305 -0.098383 0.013084 0.001373 2.974329 6.152591 2.470351 2.351994 0.006760
477  780.407767 1864.219606 0.695458 0.035885 0.284465 -0.045134 -0.002303 0.128137 -0.000222 2.228967 0.552120 0.956000 -0.329427 -0.009877
485  780.846142 1862.505887 0.623170 -1.214361 0.342260 0.024263 -0.124657 0.000940 0.000738 2.003169 0.477059 0.956000 0.766509 -0.261426

35 15 1542800384.947787
308  710.178500 1916.204262 0.597000 0.191096 -0.906039 0.000000 0.063359 -0.248932 0.000000 2.259069 0.825242 0.899000 0.608626 -0.044858
340  708.639752 1878.905717 2.486001 -0.376343 -0.911061 0.033681 -0.152426 -0.314654 -0.011700 2.950646 12.707577 4.464000 2.663719 0.084817
412  743.563065 1857.785737 0.889731 -9.370665 7.841669 0.153647 -1.658915 1.824072 0.076059 2.000167 4.633445 1.602000 2.385806 -0.001550
414  757.661717 1883.835974 0.688000 0.042241 -0.282662 0.000000 0.016073 -0.089386 0.000000 2.095774 0.458553 1.072000 2.009259 -0.007966
436  753.652797 1886.095423 0.712867 0.131854 0.437979 -0.033560 0.023932 0.176077 -0.018202 2.135549 0.432535 1.017000 0.984184 -0.005602
444  755.343069 1884.900560 0.752000 0.193287 0.190990 0.000000 0.072577 0.083913 0.000000 2.076713 0.376141 1.017000 0.978220 -0.025142
445  751.409486 1886.993935 0.650560 -0.426655 0.162302 -0.002219 -0.392488 0.156726 0.015931 2.117042 0.402511 1.017000 1.006564 0.013071
455  758.082604 1883.376668 0.688000 -0.077266 0.160506 0.000000 -0.027131 0.058381 0.000000 2.191302 0.418987 1.072000 1.986598 -0.035562
462  757.386156 1884.236846 0.688000 0.209231 -0.343482 0.000000 0.153534 -0.238670 0.000000 2.238978 0.407412 1.072000 1.977065 -0.009378
463  750.042622 1888.131469 0.649353 0.112036 -0.263244 -0.005091 -0.101557 -0.190246 0.017274 2.147377 0.373225 1.017000 0.732390 0.038595
466  749.287610 1887.793986 0.754647 -0.297653 -0.072976 0.005091 -0.065485 0.042736 -0.017274 2.074473 0.498729 1.017000 0.712604 0.009681
467  786.792866 1833.760756 1.201854 0.957648 0.752899 0.039797 0.081222 -0.072677 -0.005023 3.160519 6.222807 2.608546 2.396062 0.030905
477  780.431236 1864.196137 0.670070 0.039730 0.102089 -0.045820 -0.000397 0.033861 -0.000433 2.238723 0.583537 0.956000 -0.362591 -0.027963
485  780.783422 1862.982194 0.622904 -0.528900 0.680086 0.008445 0.112003 0.106806 -0.004354 2.078392 0.444850 0.956000 0.709954 -0.208017
499  782.622082 1861.905974 0.571000 -0.002283 0.393908 0.000000 -0.005449 0.100715 0.000000 1.980235 0.599021 0.956000 1.948636 0.032123

36 14 1542800385.448218
340  708.452298 1880.003190 2.339030 -0.410593 0.688076 -0.145333 -0.137079 0.326767 -0.074929 2.894416 12.700776 4.464000 2.455802 -0.070664
412  739.209102 1861.770638 0.996226 -9.326131 8.293034 0.204008 -1.325499 1.648176 0.080747 1.946575 4.663051 1.602000 2.414993 0.018066
414  757.335750 1884.214546 0.688000 -0.358732 0.304437 0.000000 -0.139780 0.151368 0.000000 2.063662 0.464052 1.072000 2.040517 0.015087
436  753.603132 1885.916815 0.700494 0.001935 0.010638 -0.032193 -0.030521 -0.021732 -0.014181 2.073063 0.467177 1.017000 0.955378 -0.022602
444  755.145902 1884.576059 0.752000 -0.134423 -0.281551 0.000000 -0.067121 -0.113543 0.000000 2.095789 0.431535 1.017000 1.021888 0.011633
445  751.565285 1886.661879 0.652207 -0.077611 -0.287139 0.004315 -0.183166 -0.045848 0.015379 2.078314 0.431851 1.017000 1.003609 0.006863
455  758.300022 1883.558152 0.688000 0.216385 0.290863 0.000000 0.091932 0.097578 0.000000 2.152002 0.443311 1.072000 2.020623 -0.001740
462  757.688881 1883.980523 0.688000 0.472554 -0.491744 0.000000 0.225806 -0.249841 0.000000 2.220325 0.425779 1.072000 2.023190 0.023789
463  749.774218 1887.910859 0.651876 -0.288274 -0.406636 0.004423 -0.236998 -0.208920 0.017611 2.108647 0.370243 1.017000 0.732715 0.026201
466  749.489036 1887.960132 0.752124 0.098236 0.172760 -0.004423 0.100638 0.129680 -0.017611 2.092716 0.494443 1.017000 0.766288 0.041556
467  786.881287 1832.893721 1.216640 0.512352 -0.732008 0.032707 -0.106684 -0.632805 -0.006793 3.241263 6.295117 2.705282 2.288809 -0.047919
477  779.867089 1864.278433 0.645292 -0.642867 0.145594 -0.048070 -0.264626 0.044145 -0.001220 2.243688 0.555701 0.956000 -0.324869 0.005593
485  780.894566 1862.686752 0.621727 -0.067783 -0.038138 0.001242 0.261533 -0.178057 -0.006209 2.116871 0.464388 0.956000 0.714764 -0.138726
499  782.538643 1861.545104 0.571000 -0.100677 -0.245093 0.000000 -0.035246 -0.114011 0.000000 2.036292 0.556954 0.956000 1.913944 0.001869

37 14 1542800385.948086
340  708.212804 1880.428786 2.247661 -0.479114 0.851417 -0.182788 -0.137079 0.326767 -0.074929 2.894416 12.700776 4.464000 2.420479 -0.070664
412  734.262905 1865.927245 1.081226 -9.933471 8.644421 0.200556 -1.304789 1.471019 0.064319 1.922990 4.613012 1.602000 2.421041 0.016101
414  757.135338 1884.296465 0.688000 -0.412292 0.252647 0.000000 -0.133666 0.103597 0.000000 2.115555 0.455437 1.072000 1.995922 -0.019251
436  753.640683 1886.078758 0.698971 0.038861 0.191057 -0.017903 -0.010864 0.050323 -0.006128 2.091699 0.486534 1.017000 0.985911 0.004945
444  755.399209 1884.521726 0.752000 0.230123 -0.202833 0.000000 0.082841 -0.062510 0.000000 2.049726 0.393334 1.017000 1.009795 -0.000160
445  751.498003 1886.849870 0.652889 -0.148773 0.094776 0.005727 -0.175482 0.106651 0.013015 2.033647 0.428144 1.017000 1.009848 0.008712
455  757.834745 1882.875169 0.688000 -0.442880 -0.668692 0.000000 -0.176187 -0.285782 0.000000 2.180130 0.474587 1.072000 2.026608 0.002772
462  757.692349 1883.676339 0.688000 0.243504 -0.611842 0.000000 0.095810 -0.248020 0.000000 2.215655 0.431424 1.072000 2.041032 0.027705
463  749.687640 1887.848223 0.652927 -0.268705 -0.283059 0.006652 -0.184518 -0.122233 0.015112 2.103504 0.431254 1.017000 0.694063 -0.007861
466  749.160596 1888.278326 0.751073 -0.327615 0.473401 -0.006652 -0.080393 0.219337 -0.015112 2.132823 0.487194 1.017000 0.718832 -0.003353
467  787.013482 1832.499055 1.231901 0.342804 -0.893745 0.030039 -0.151380 -0.573355 -0.006513 3.298847 6.322146 2.772997 2.344262 0.004578
477  779.885400 1864.061919 0.620994 -0.294383 -0.188155 -0.048638 -0.079927 -0.092552 -0.001204 2.230946 0.559175 0.956000 -0.358243 -0.018175
485  780.989603 1862.758865 0.620971 0.138270 0.033602 -0.001655 0.290469 -0.116304 -0.006129 2.118718 0.523218 0.956000 0.634242 -0.146029
499  782.554129 1861.941033 0.571000 -0.030153 0.343968 0.000000 -0.002949 0.122711 0.000000 2.024415 0.543301 0.956000 1.940652 0.018385

38 14 1542800386.398207
340  707.969371 1880.878232 2.150203 -0.540817 0.998502 -0.216515 -0.137079 0.326767 -0.074929 2.894416 12.700776 4.464000 2.388671 -0.070664
412  729.446885 1869.471649 1.150519 -10.617648 8.529825 0.188527 -1.340110 1.187785 0.049375 1.968126 4.615901 1.602000 2.410189 0.004242
414  757.459914 1884.287053 0.688000 0.174801 0.125641 0.000000 0.102290 0.040298 0.000000 2.146478 0.356754 1.072000 1.986166 -0.019966
436  753.667339 1886.095120 0.700019 0.047672 0.117471 -0.008187 -0.005853 0.015125 -0.001566 2.070786 0.470193 1.017000 1.021475 0.026787
444  755.277988 1884.649770 0.752000 -0.023820 0.048714 0.000000 -0.023675 0.039783 0.000000 2.008894 0.462960 1.017000 0.999898 -0.006597
445  751.621521 1886.724374 0.652981 0.044726 -0.085978 0.005409 -0.075822 0.022984 0.010756 2.063723 0.467910 1.017000 1.028017 0.018046
455  757.353061 1884.408218 0.688000 -0.819868 1.486181 0.000000 -0.285786 0.554944 0.000000 2.149754 0.453090 1.072000 1.995272 -0.018572
462  758.059363 1883.595608 0.688000 0.573883 -0.427868 0.000000 0.201568 -0.139183 0.000000 2.222269 0.361546 1.072000 1.926994 -0.055162
463  750.123466 1888.170964 0.653120 0.365372 0.235130 0.006378 0.079511 0.088807 0.012507 2.195754 0.435192 1.017000 0.661732 -0.026721
466  749.473527 1888.373766 0.750880 0.211541 0.376496 -0.006378 0.131433 0.147310 -0.012507 2.050329 0.536010 1.017000 0.701924 -0.013440
467  787.333020 1832.989360 1.208697 0.512169 0.071141 -0.015816 -0.063017 -0.118350 -0.022483 3.353329 6.391169 2.820398 2.361177 0.014356
477  780.175278 1863.980799 0.617459 0.200000 -0.202820 -0.026685 0.117291 -0.082514 0.007161 2.298087 0.503401 0.956000 -0.278040 0.039689
485  780.813942 1862.715607 0.620678 -0.090558 -0.060939 -0.002361 0.155302 -0.132164 -0.005358 2.160924 0.514214 0.956000 0.746451 -0.029746
499  782.513586 1861.919734 0.571000 -0.063429 0.155733 0.000000 -0.014935 0.031375 0.000000 1.996977 0.545826 0.956000 1.929719 0.005912

39 15 1542800386.898102
340  707.664764 1881.459036 2.023244 -0.609342 1.161851 -0.253972 -0.137079 0.326767 -0.074929 2.894416 12.700776 4.464000 2.353347 -0.070664
412  725.340979 1873.713611 1.230661 -9.440376 8.740285 0.181427 -0.659227 1.046496 0.037660 2.062722 4.636765 1.602000 2.394961 -0.007515
414  757.475452 1884.497482 0.688000 0.108852 0.311125 0.000000 0.059140 0.101233 0.000000 2.156299 0.395539 1.072000 1.979976 -0.017397
436  753.579660 1885.751845 0.701091 -0.087574 -0.362875 -0.002290 -0.054712 -0.165034 0.000901 1.988801 0.399608 1.017000 1.003586 0.005591
444  755.265526 1884.446664 0.752000 -0.029209 -0.216847 0.000000 -0.021295 -0.065619 0.000000 1.983620 0.444662 1.017000 1.053135 0.031712
445  751.139541 1886.884694 0.652896 -0.576810 0.163053 0.004201 -0.291329 0.110696 0.008325 2.112278 0.475618 1.017000 1.021594 0.007581
455  757.099886 1884.520486 0.688000 -0.688289 0.837904 0.000000 -0.184038 0.211752 0.000000 2.125239 0.425072 1.072000 1.961756 -0.034991
462  758.563029 1883.130380 0.745592 0.874879 -0.758011 0.069296 0.275803 -0.235786 0.025691 2.210518 0.417306 1.072000 1.941037 -0.026962
463  750.025029 1887.682156 0.653044 0.043005 -0.476748 0.004942 -0.054740 -0.191575 0.009656 2.143216 0.473669 1.017000 0.633684 -0.036675
466  749.612119 1888.598787 0.744567 0.277243 0.450135 -0.012630 0.131433 0.147310 -0.012507 2.050329 0.536010 1.017000 0.695206 -0.013440
467  787.628035 1832.384129 1.171800 0.546629 -0.724648 -0.055223 -0.038389 -0.393378 -0.032999 3.382803 6.359840 2.853579 2.317008 -0.020522
477  780.057079 1864.372870 0.618886 -0.039507 0.375226 -0.007472 0.006010 0.148639 0.012996 2.281807 0.488675 0.956000 -0.352989 -0.024530
485  780.972372 1862.765498 0.620603 0.186079 0.009831 -0.002089 0.230328 -0.080574 -0.004246 2.208477 0.544564 0.956000 0.770850 -0.003155
499  782.301351 1861.760813 0.571000 -0.284655 -0.124340 0.000000 -0.096356 -0.081279 0.000000 1.978842 0.525372 0.956000 1.962504 0.026075
555  807.486358 1805.976044 0.134415 -3.269403 1.291324 0.151546 -0.486079 0.240618 0.025050 1.491993 4.330288 1.691000 2.501551 0.015207

40 14 1542800387.397971
412  720.457309 1878.344094 1.330761 -9.769903 9.263396 0.200252 -0.659227 1.046496 0.037660 2.062722 4.636765 1.602000 2.391204 -0.007515
414  757.551386 1883.962954 0.688000 0.146413 -0.486682 0.000000 0.062121 -0.214982 0.000000 2.068537 0.393081 1.072000 1.976707 -0.013738
436  753.522213 1885.529218 0.700171 -0.114923 -0.445370 -0.001839 -0.054712 -0.165034 0.000901 1.988801 0.399608 1.017000 1.006381 0.005591
444  755.079758 1884.875863 0.752000 -0.236584 0.407510 0.000000 -0.094701 0.179586 0.000000 1.965488 0.473914 1.017000 1.066196 0.029830
445  750.778417 1886.993859 0.657076 -0.722437 0.218387 0.008362 -0.291329 0.110696 0.008325 2.112278 0.475618 1.017000 1.025383 0.007581
455  756.709846 1884.992238 0.688000 -0.780284 0.943753 0.000000 -0.184038 0.211752 0.000000 2.125239 0.425072 1.072000 1.944265 -0.034991
462  758.368734 1883.100375 0.816147 0.181427 -0.391922 0.117141 -0.035120 -0.054782 0.038782 2.097263 0.378661 1.072000 1.985731 0.012258
463  750.032848 1887.395976 0.657927 0.015643 -0.572511 0.009769 -0.054740 -0.191575 0.009656 2.143216 0.473669 1.017000 0.615351 -0.036675
466  749.783546 1888.860603 0.735129 0.342942 0.523770 -0.018881 0.131433 0.147310 -0.012507 2.050329 0.536010 1.017000 0.688488 -0.013440
467  787.387780 1832.866994 1.120531 -0.071009 0.199101 -0.090030 -0.263201 0.027504 -0.039878 3.383722 6.343397 2.876805 2.379774 0.028763
477  780.140728 1864.219556 0.620633 0.084501 0.000621 0.001678 0.051453 -0.019948 0.013993 2.263955 0.579240 0.956000 -0.326689 0.001468
485  781.199934 1862.673141 0.620648 0.392758 -0.122161 -0.001656 0.264942 -0.115253 -0.003279 2.264031 0.544018 0.956000 0.724772 -0.033153
499  782.319627 1861.950304 0.571000 -0.112894 0.158954 0.000000 -0.012394 0.042386 0.000000 2.061423 0.519896 0.956000 1.925471 -0.007658
555  805.187146 1807.683506 0.134694 -4.122592 2.536456 0.072300 -0.655289 0.552535 -0.000397 1.681754 4.319738 1.691000 2.547837 0.036489

41 15 1542800387.897823
412  715.409093 1883.235892 1.440266 -10.099419 9.786490 0.219076 -0.659227 1.046496 0.037660 2.062722 4.636765 1.602000 2.387448 -0.007515
414  757.946337 1883.453051 0.688000 0.539860 -0.846100 0.000000 0.197958 -0.309424 0.000000 2.073628 0.409334 1.072000 2.016974 0.017848
436  753.451099 1885.265365 0.699477 -0.142271 -0.527863 -0.001389 -0.054712 -0.165034 0.000901 1.988801 0.399608 1.017000 1.009175 0.005591
444  754.937840 1885.124428 0.752000 -0.283921 0.497276 0.000000 -0.094701 0.179586 0.000000 1.965488 0.473914 1.017000 1.081107 0.029830
445  750.344517 1887.130678 0.663336 -0.868058 0.273718 0.012523 -0.291329 0.110696 0.008325 2.112278 0.475618 1.017000 1.029172 0.007581
455  756.273837 1885.516882 0.688000 -0.872276 1.049597 0.000000 -0.184038 0.211752 0.000000 2.125239 0.425072 1.072000 1.926774 -0.034991
462  758.083633 1883.571734 0.887101 -0.270573 0.386758 0.139736 -0.198293 0.247968 0.039988 2.127769 0.293768 1.072000 1.922058 -0.034517
463  750.026990 1887.061940 0.665222 -0.011719 -0.668270 0.014595 -0.054740 -0.191575 0.009656 2.143216 0.473669 1.017000 0.597019 -0.036675
466  749.987805 1889.159217 0.722566 0.408639 0.597404 -0.025133 0.131433 0.147310 -0.012507 2.050329 0.536010 1.017000 0.681770 -0.013440
467  787.384787 1832.557997 1.153450 -0.086203 -0.279079 -0.005886 -0.219379 -0.157746 -0.000685 3.367626 6.324006 2.893064 2.351125 -0.000081
477  780.195822 1864.214882 0.624968 0.110220 -0.009350 0.008672 0.051453 -0.019948 0.013993 2.263955 0.579240 0.956000 -0.325955 0.001468
485  781.462451 1862.583282 0.619001 0.525190 -0.179770 -0.003295 0.264942 -0.115253 -0.003279 2.264031 0.544018 0.956000 0.708201 -0.033153
499  782.335203 1861.522908 0.571000 -0.029981 -0.433789 0.000000 0.021518 -0.191253 0.000000 2.050022 0.528259 0.956000 1.909984 -0.015469
555  801.004519 1809.573647 0.253528 -6.796222 3.392791 0.171294 -1.504773 0.762599 0.035520 1.705108 4.339866 1.691000 2.549570 0.025927
588  709.376979 1880.067597 2.897157 0.077069 -0.317007 0.071485 -0.049827 -0.005022 0.005614 2.938067 12.884744 4.464000 2.654923 0.038535

