frame: 1 detections_num: 69 timestamp: 1532402927.647951
detection: id: 31  position: 387.520000 1143.568000 0.908000  size: 1.967000 0.704000 0.962000  angle: 0.000000 -0.000000 -0.361562
detection: id: 32  position: 359.898000 1112.295000 0.873000  size: 2.001000 0.626000 1.077000  angle: 0.000000 -0.000000 -1.961261
detection: id: 33  position: 387.819000 1111.233000 1.388000  size: 0.720000 0.780000 1.812000  angle: 0.000000 0.000000 1.221975
detection: id: 34  position: 392.526000 1153.183000 0.855000  size: 2.060000 0.759000 1.100000  angle: 0.000000 -0.000000 -0.418600
detection: id: 35  position: 360.800000 1124.190000 0.774000  size: 0.418000 0.439000 0.761000  angle: 0.000000 0.000000 -0.406365
detection: id: 36  position: 396.227000 1164.778000 0.878000  size: 1.993000 0.744000 1.245000  angle: 0.000000 -0.000000 -0.380412
detection: id: 37  position: 401.360000 1173.432000 0.832000  size: 0.476000 0.461000 0.720000  angle: 0.000000 0.000000 -1.174711
detection: id: 38  position: 359.553000 1105.178000 0.934000  size: 2.412000 0.675000 1.385000  angle: 0.000000 -0.000000 -1.554617
detection: id: 39  position: 402.271000 1120.997000 1.077000  size: 0.690000 0.761000 1.730000  angle: 0.000000 0.000000 1.286325
detection: id: 40  position: 399.012000 1167.878000 0.997000  size: 1.969000 0.716000 1.092000  angle: 0.000000 -0.000000 -0.394741
detection: id: 41  position: 390.579000 1107.344000 0.943000  size: 1.877000 0.621000 1.203000  angle: 0.000000 -0.000000 -2.580993
detection: id: 42  position: 396.204000 1106.187000 1.397000  size: 0.703000 0.851000 1.760000  angle: 0.000000 0.000000 1.031032
detection: id: 43  position: 386.807000 1141.706000 0.924000  size: 1.990000 0.726000 0.921000  angle: 0.000000 -0.000000 -0.385037
detection: id: 44  position: 360.442000 1098.605000 1.561000  size: 2.333000 3.715000 2.033000  angle: 0.000000 0.000000 1.509012
detection: id: 45  position: 376.275000 1145.984000 1.119000  size: 0.734000 0.775000 1.821000  angle: 0.000000 -0.000000 -2.062054
detection: id: 46  position: 372.899000 1141.308000 1.040000  size: 0.733000 0.746000 1.695000  angle: 0.000000 -0.000000 -2.288668
detection: id: 47  position: 385.402000 1138.023000 0.939000  size: 1.923000 0.696000 0.919000  angle: 0.000000 -0.000000 -0.350131
detection: id: 48  position: 391.696000 1114.047000 0.738000  size: 0.376000 0.410000 0.761000  angle: 0.000000 0.000000 2.573436
detection: id: 49  position: 410.273000 1195.808000 1.466000  size: 0.913000 0.873000 1.697000  angle: 0.000000 0.000000 2.823925
detection: id: 50  position: 390.073000 1149.573000 0.830000  size: 2.050000 0.693000 1.081000  angle: 0.000000 -0.000000 -0.364687
detection: id: 51  position: 393.767000 1118.238000 1.240000  size: 0.775000 0.837000 1.746000  angle: 0.000000 -0.000000 -1.848862
detection: id: 52  position: 391.734000 1151.279000 0.827000  size: 1.977000 0.764000 1.144000  angle: 0.000000 -0.000000 -0.366240
detection: id: 53  position: 394.022000 1105.101000 0.990000  size: 2.175000 0.644000 1.245000  angle: 0.000000 -0.000000 -1.989256
detection: id: 54  position: 361.875000 1111.448000 0.929000  size: 2.160000 0.685000 1.162000  angle: 0.000000 -0.000000 -1.996168
detection: id: 55  position: 396.326000 1104.747000 1.148000  size: 2.326000 0.638000 1.221000  angle: 0.000000 -0.000000 -1.385128
detection: id: 56  position: 410.862000 1106.326000 0.665000  size: 0.510000 0.476000 0.739000  angle: 0.000000 0.000000 2.714807
detection: id: 57  position: 386.070000 1139.830000 0.903000  size: 1.842000 0.677000 0.885000  angle: 0.000000 -0.000000 -0.367584
detection: id: 58  position: 363.372000 1094.187000 1.647000  size: 2.287000 6.013000 2.598000  angle: 0.000000 0.000000 1.146524
detection: id: 59  position: 374.218000 1145.341000 1.097000  size: 0.777000 0.828000 1.734000  angle: 0.000000 -0.000000 -2.114414
detection: id: 60  position: 370.703000 1136.205000 0.808000  size: 0.698000 0.813000 1.656000  angle: 0.000000 0.000000 -1.517354
detection: id: 61  position: 408.101000 1124.349000 1.375000  size: 0.674000 0.994000 1.757000  angle: 0.000000 0.000000 3.115797
detection: id: 62  position: 390.675000 1148.918000 0.771000  size: 0.473000 0.483000 0.733000  angle: 0.000000 0.000000 -0.500875
detection: id: 63  position: 389.869000 1109.236000 1.013000  size: 1.827000 0.619000 1.066000  angle: 0.000000 -0.000000 -3.010588
detection: id: 64  position: 405.649000 1108.528000 0.594000  size: 0.499000 0.536000 0.798000  angle: 0.000000 0.000000 2.714807
detection: id: 65  position: 358.757000 1084.221000 1.932000  size: 3.523000 11.084000 3.320000  angle: 0.000000 0.000000 1.162581
detection: id: 66  position: 386.319000 1111.082000 1.448000  size: 0.685000 1.002000 1.914000  angle: 0.000000 -0.000000 -1.840083
detection: id: 67  position: 385.260000 1135.503000 0.920000  size: 2.168000 0.647000 1.098000  angle: 0.000000 -0.000000 -0.375455
detection: id: 68  position: 362.322000 1096.042000 0.898000  size: 2.535000 0.676000 1.200000  angle: 0.000000 0.000000 2.689046
detection: id: 69  position: 402.110000 1109.967000 0.800000  size: 1.991000 0.590000 1.079000  angle: 0.000000 0.000000 1.146018
detection: id: 70  position: 364.332000 1100.333000 0.879000  size: 1.998000 0.640000 1.068000  angle: 0.000000 0.000000 2.706692
detection: id: 71  position: 383.913000 1134.330000 0.977000  size: 1.994000 0.639000 0.927000  angle: 0.000000 -0.000000 -0.382943
detection: id: 72  position: 350.316000 1129.267000 0.689000  size: 0.566000 0.581000 0.720000  angle: 0.000000 0.000000 -0.406365
detection: id: 73  position: 414.757000 1191.315000 1.450000  size: 0.793000 1.000000 1.604000  angle: 0.000000 0.000000 -0.049375
detection: id: 74  position: 360.934000 1129.054000 1.040000  size: 1.939000 4.819000 1.736000  angle: 0.000000 0.000000 -0.403398
detection: id: 75  position: 400.503000 1171.685000 1.037000  size: 2.073000 0.633000 1.078000  angle: 0.000000 -0.000000 -0.355035
detection: id: 76  position: 395.651000 1160.538000 0.910000  size: 1.945000 0.649000 1.110000  angle: 0.000000 -0.000000 -0.436332
detection: id: 77  position: 398.565000 1110.043000 1.788000  size: 3.016000 3.992000 2.916000  angle: 0.000000 0.000000 2.734634
detection: id: 78  position: 398.222000 1166.030000 0.963000  size: 1.964000 0.720000 1.104000  angle: 0.000000 -0.000000 -0.424429
detection: id: 79  position: 351.103000 1126.353000 1.109000  size: 1.972000 4.698000 1.581000  angle: 0.000000 0.000000 -0.379487
detection: id: 80  position: 387.095000 1114.324000 1.328000  size: 0.759000 0.837000 1.916000  angle: 0.000000 -0.000000 -2.034158
detection: id: 81  position: 372.363000 1141.754000 1.056000  size: 0.739000 0.771000 1.766000  angle: 0.000000 -0.000000 -2.296888
detection: id: 82  position: 385.877000 1109.025000 1.432000  size: 0.694000 0.902000 1.807000  angle: 0.000000 -0.000000 -1.922986
detection: id: 83  position: 374.997000 1145.140000 1.092000  size: 0.751000 0.807000 1.706000  angle: 0.000000 -0.000000 -2.045177
detection: id: 84  position: 389.068000 1123.809000 1.041000  size: 0.777000 0.958000 1.757000  angle: 0.000000 0.000000 2.762245
detection: id: 85  position: 365.564000 1117.025000 1.530000  size: 1.787000 4.535000 2.059000  angle: 0.000000 -0.000000 -2.984269
detection: id: 86  position: 411.036000 1192.791000 1.586000  size: 0.942000 1.040000 1.937000  angle: 0.000000 0.000000 3.033365
detection: id: 87  position: 370.084000 1128.733000 1.151000  size: 0.687000 0.716000 1.730000  angle: 0.000000 -0.000000 -1.839717
detection: id: 88  position: 387.224000 1113.293000 1.430000  size: 0.728000 0.858000 2.000000  angle: 0.000000 -0.000000 -2.115607
detection: id: 89  position: 379.394000 1208.221000 2.663000  size: 0.767000 0.872000 1.809000  angle: 0.000000 0.000000 2.328496
detection: id: 90  position: 364.847000 1103.525000 1.433000  size: 0.838000 1.030000 1.876000  angle: 0.000000 -0.000000 -1.637765
detection: id: 91  position: 407.607000 1163.152000 1.104000  size: 0.634000 0.618000 1.752000  angle: 0.000000 0.000000 0.267454
detection: id: 92  position: 407.936000 1163.377000 0.817000  size: 0.599000 0.835000 1.265000  angle: 0.000000 -0.000000 -1.888987
detection: id: 93  position: 407.962000 1190.975000 1.061000  size: 1.908000 0.579000 1.051000  angle: 0.000000 -0.000000 -0.412002
detection: id: 94  position: 390.829000 1151.462000 0.837000  size: 2.042000 0.714000 1.073000  angle: 0.000000 -0.000000 -0.382140
detection: id: 95  position: 394.741000 1160.871000 0.914000  size: 1.950000 0.720000 1.148000  angle: 0.000000 -0.000000 -0.416732
detection: id: 96  position: 390.669000 1112.918000 0.752000  size: 0.433000 0.438000 0.761000  angle: 0.000000 0.000000 2.573436
detection: id: 97  position: 409.451000 1192.957000 1.561000  size: 0.971000 0.937000 1.568000  angle: 0.000000 0.000000 2.998458
detection: id: 98  position: 397.389000 1164.192000 0.943000  size: 2.037000 0.731000 1.100000  angle: 0.000000 -0.000000 -0.431969
detection: id: 99  position: 399.156000 1118.160000 0.988000  size: 1.907000 4.727000 1.957000  angle: 0.000000 0.000000 -1.126383
detection: id: 100  position: 358.272000 1062.158000 1.311000  size: 2.084000 4.712000 1.749000  angle: 0.000000 -0.000000 -2.000915
detection: id: 101  position: 391.097000 1149.746000 0.755000  size: 0.485000 0.474000 0.784000  angle: 0.000000 0.000000 -0.396155
detection: id: 102  position: 385.722000 1136.647000 0.745000  size: 0.415000 0.359000 0.761000  angle: 0.000000 0.000000 -0.470995
detection: id: 103  position: 396.535000 1162.355000 0.894000  size: 2.034000 0.683000 1.127000  angle: 0.000000 -0.000000 -0.445530
detection: id: 104  position: 393.295000 1155.009000 0.873000  size: 1.908000 0.721000 1.106000  angle: 0.000000 -0.000000 -0.401146
detection: id: 105  position: 393.085000 1157.001000 0.759000  size: 2.008000 0.688000 1.133000  angle: 0.000000 -0.000000 -0.381826
detection: id: 106  position: 394.793000 1113.134000 0.788000  size: 2.025000 0.693000 1.046000  angle: 0.000000 0.000000 1.144569
detection: id: 107  position: 352.109000 1115.839000 0.814000  size: 0.401000 0.417000 0.610000  angle: 0.000000 0.000000 1.203544
detection: id: 108  position: 401.232000 1096.606000 2.299000  size: 2.853000 10.107000 3.608000  angle: 0.000000 0.000000 2.752088
detection: id: 109  position: 343.369000 1129.294000 1.269000  size: 2.018000 5.582000 2.132000  angle: 0.000000 0.000000 -0.367409
detection: id: 110  position: 365.488000 1102.714000 0.934000  size: 2.285000 0.561000 1.092000  angle: 0.000000 0.000000 3.057398
detection: id: 111  position: 399.767000 1169.783000 0.977000  size: 1.990000 0.651000 1.107000  angle: 0.000000 -0.000000 -0.360829
detection: id: 112  position: 393.035000 1100.337000 1.469000  size: 1.706000 4.272000 1.650000  angle: 0.000000 0.000000 2.734634
detection: id: 113  position: 384.692000 1136.203000 0.883000  size: 1.963000 0.675000 1.044000  angle: 0.000000 -0.000000 -0.400396
detection: id: 114  position: 401.299000 1100.448000 1.369000  size: 1.745000 4.663000 1.482000  angle: 0.000000 0.000000 2.734634
detection: id: 115  position: 415.326000 1104.240000 0.640000  size: 0.492000 0.499000 0.789000  angle: 0.000000 0.000000 2.769785
detection: id: 116  position: 388.441000 1111.417000 1.351000  size: 0.749000 0.936000 1.856000  angle: 0.000000 0.000000 1.234419
detection: id: 117  position: 398.552000 1111.580000 0.820000  size: 1.981000 0.675000 1.078000  angle: 0.000000 0.000000 1.146018
detection: id: 118  position: 395.566000 1162.737000 0.845000  size: 2.088000 0.719000 1.130000  angle: 0.000000 -0.000000 -0.432772
detection: id: 119  position: 389.431000 1112.294000 0.779000  size: 0.382000 0.444000 0.803000  angle: 0.000000 0.000000 2.653703
detection: id: 120  position: 391.855000 1111.356000 1.364000  size: 0.595000 0.718000 1.760000  angle: 0.000000 0.000000 1.472464
detection: id: 121  position: 389.649000 1148.616000 0.751000  size: 0.379000 0.356000 0.803000  angle: 0.000000 0.000000 -0.356571
detection: id: 122  position: 363.433000 1098.330000 0.854000  size: 2.219000 0.667000 1.169000  angle: 0.000000 0.000000 2.724145
detection: id: 123  position: 362.423000 1105.191000 0.979000  size: 2.404000 0.721000 1.341000  angle: 0.000000 -0.000000 -1.633314
detection: id: 124  position: 344.794000 1146.813000 1.106000  size: 0.973000 0.983000 1.811000  angle: 0.000000 0.000000 2.713002
detection: id: 125  position: 388.721000 1111.411000 0.781000  size: 0.422000 0.445000 0.734000  angle: 0.000000 0.000000 2.568723
detection: id: 126  position: 363.494000 1126.151000 0.662000  size: 0.422000 0.407000 0.764000  angle: 0.000000 0.000000 -0.416383
detection: id: 127  position: 400.269000 1110.793000 0.830000  size: 1.974000 0.626000 1.054000  angle: 0.000000 0.000000 1.146018
detection: id: 128  position: 349.475000 1114.658000 0.933000  size: 2.032000 0.687000 1.148000  angle: 0.000000 -0.000000 -2.373002
detection: id: 129  position: 384.492000 1133.677000 0.903000  size: 2.030000 0.666000 1.150000  angle: 0.000000 -0.000000 -0.410362
detection: id: 130  position: 396.652000 1112.374000 0.796000  size: 2.086000 0.677000 1.091000  angle: 0.000000 0.000000 1.191117
detection: id: 131  position: 360.006000 1122.412000 1.182000  size: 1.875000 4.363000 1.441000  angle: 0.000000 0.000000 -0.379435
detection: id: 132  position: 397.054000 1107.047000 1.370000  size: 0.759000 0.829000 1.780000  angle: 0.000000 0.000000 3.086754
detection: id: 133  position: 356.733000 1113.808000 0.700000  size: 0.419000 0.397000 0.691000  angle: 0.000000 0.000000 1.238259
detection: id: 134  position: 391.204000 1112.576000 0.913000  size: 1.790000 0.621000 1.119000  angle: 0.000000 0.000000 2.775283
detection: id: 135  position: 392.863000 1113.709000 0.784000  size: 2.056000 0.613000 1.181000  angle: 0.000000 0.000000 1.521945
detection: id: 136  position: 359.139000 1124.934000 0.658000  size: 0.439000 0.436000 0.774000  angle: 0.000000 0.000000 -0.406365
detection: id: 137  position: 406.735000 1099.643000 0.978000  size: 0.392000 0.451000 0.690000  angle: 0.000000 -0.000000 -2.832704

frame: 15 detections_num: 141 timestamp: 1532402934.696555
detection: id: 1  position: 373.256000 1130.419000 1.150000  size: 0.621000 0.669000 1.642000  angle: 0.000000 0.000000 -0.368107
detection: id: 2  position: 375.548000 1145.982000 1.192000  size: 0.775000 0.769000 1.711000  angle: 0.000000 -0.000000 -1.970250
detection: id: 3  position: 353.900000 1132.339000 0.916000  size: 2.011000 4.633000 1.573000  angle: 0.000000 0.000000 -0.385945
detection: id: 4  position: 379.815000 1167.175000 1.655000  size: 0.752000 0.819000 1.637000  angle: 0.000000 0.000000 1.287000
detection: id: 5  position: 372.861000 1129.397000 1.172000  size: 0.689000 1.770000 1.709000  angle: 0.000000 0.000000 -0.201865
detection: id: 6  position: 374.975000 1143.739000 1.133000  size: 0.661000 0.703000 1.839000  angle: 0.000000 -0.000000 -2.097537
detection: id: 7  position: 392.938000 1113.286000 1.290000  size: 0.626000 0.687000 1.766000  angle: 0.000000 0.000000 -1.384133
detection: id: 8  position: 411.672000 1092.092000 2.469000  size: 2.508000 6.452000 3.236000  angle: 0.000000 0.000000 2.734634
detection: id: 9  position: 355.837000 1124.664000 1.379000  size: 1.169000 2.059000 1.931000  angle: 0.000000 0.000000 -0.379435
detection: id: 10  position: 386.537000 1109.138000 1.476000  size: 0.700000 0.913000 1.760000  angle: 0.000000 -0.000000 -1.829838
detection: id: 11  position: 409.186000 1116.960000 1.209000  size: 0.844000 2.229000 1.336000  angle: 0.000000 0.000000 2.192518
detection: id: 12  position: 392.096000 1105.941000 1.011000  size: 2.068000 0.616000 1.169000  angle: 0.000000 -0.000000 -1.989256
detection: id: 13  position: 364.615000 1104.564000 1.038000  size: 2.143000 0.699000 1.109000  angle: 0.000000 -0.000000 -2.102982
detection: id: 14  position: 426.135000 1115.102000 1.914000  size: 0.979000 0.995000 1.890000  angle: 0.000000 0.000000 2.334605
detection: id: 15  position: 351.083000 1112.973000 1.043000  size: 2.192000 0.668000 1.132000  angle: 0.000000 -0.000000 -2.425624
detection: id: 16  position: 388.019000 1110.328000 1.425000  size: 0.695000 0.914000 1.905000  angle: 0.000000 0.000000 1.252518
detection: id: 17  position: 355.875000 1106.143000 0.986000  size: 1.911000 0.589000 1.327000  angle: 0.000000 -0.000000 -2.735228
detection: id: 18  position: 390.156000 1122.852000 0.984000  size: 0.648000 0.709000 1.609000  angle: 0.000000 0.000000 2.958822
detection: id: 19  position: 394.842000 1158.711000 0.875000  size: 1.977000 0.703000 1.149000  angle: 0.000000 -0.000000 -0.418879
detection: id: 20  position: 408.524000 1190.723000 1.030000  size: 1.910000 0.555000 1.055000  angle: 0.000000 -0.000000 -0.406156
detection: id: 21  position: 409.638000 1194.909000 1.309000  size: 1.019000 0.915000 1.670000  angle: 0.000000 0.000000 2.758475
detection: id: 22  position: 420.319000 1157.290000 1.197000  size: 0.934000 0.891000 1.835000  angle: 0.000000 -0.000000 -1.937001
detection: id: 23  position: 363.963000 1140.105000 1.138000  size: 0.800000 0.908000 1.835000  angle: 0.000000 0.000000 -0.712984
detection: id: 24  position: 394.050000 1156.846000 0.891000  size: 1.964000 0.694000 1.131000  angle: 0.000000 -0.000000 -0.383693
detection: id: 25  position: 377.248000 1120.613000 1.341000  size: 1.708000 4.010000 1.631000  angle: 0.000000 -0.000000 -2.479013
detection: id: 26  position: 371.763000 1129.172000 1.142000  size: 0.790000 0.741000 1.725000  angle: 0.000000 0.000000 -0.298294
detection: id: 27  position: 352.368000 1111.003000 0.950000  size: 2.259000 0.712000 1.215000  angle: 0.000000 -0.000000 -2.764813
detection: id: 28  position: 409.981000 1163.739000 1.923000  size: 2.877000 10.201000 3.595000  angle: 0.000000 -0.000000 -1.897051
detection: id: 29  position: 392.077000 1104.169000 1.590000  size: 2.135000 4.956000 2.170000  angle: 0.000000 0.000000 2.734634
detection: id: 30  position: 415.396000 1096.042000 0.987000  size: 0.435000 0.451000 0.706000  angle: 0.000000 0.000000 2.752349
detection: id: 31  position: 387.660000 1112.510000 1.370000  size: 0.767000 0.951000 1.835000  angle: 0.000000 -0.000000 -2.057429
detection: id: 32  position: 387.520000 1143.568000 0.933000  size: 1.967000 0.704000 0.962000  angle: 0.000000 -0.000000 -0.361562
detection: id: 33  position: 359.898000 1112.295000 0.940000  size: 2.001000 0.626000 1.077000  angle: 0.000000 -0.000000 -1.961261
detection: id: 34  position: 388.003000 1111.874000 1.454000  size: 0.720000 0.780000 1.812000  angle: 0.000000 0.000000 1.221975
detection: id: 35  position: 392.526000 1153.183000 0.840000  size: 2.060000 0.759000 1.100000  angle: 0.000000 -0.000000 -0.418600
detection: id: 36  position: 360.800000 1124.190000 0.857000  size: 0.418000 0.439000 0.761000  angle: 0.000000 0.000000 -0.406365
detection: id: 37  position: 401.447000 1173.468000 0.832000  size: 0.476000 0.461000 0.720000  angle: 0.000000 0.000000 -1.174711
detection: id: 38  position: 359.553000 1105.178000 1.045000  size: 2.412000 0.675000 1.385000  angle: 0.000000 -0.000000 -1.554617
detection: id: 39  position: 402.278000 1121.004000 1.102000  size: 0.690000 0.761000 1.730000  angle: 0.000000 0.000000 1.286325
detection: id: 40  position: 399.012000 1167.878000 0.951000  size: 1.969000 0.716000 1.092000  angle: 0.000000 -0.000000 -0.394741
detection: id: 41  position: 390.579000 1107.344000 1.050000  size: 1.877000 0.621000 1.203000  angle: 0.000000 -0.000000 -2.580993
detection: id: 42  position: 396.212000 1106.224000 1.436000  size: 0.703000 0.851000 1.760000  angle: 0.000000 0.000000 1.019397
detection: id: 43  position: 386.807000 1141.706000 0.927000  size: 1.990000 0.726000 0.921000  angle: 0.000000 -0.000000 -0.385037
detection: id: 44  position: 360.442000 1098.605000 1.612000  size: 2.333000 3.715000 2.033000  angle: 0.000000 0.000000 1.509012
detection: id: 45  position: 375.991000 1145.475000 1.194000  size: 0.734000 0.775000 1.821000  angle: 0.000000 -0.000000 -2.131867
detection: id: 46  position: 372.546000 1140.863000 1.082000  size: 0.733000 0.746000 1.695000  angle: 0.000000 -0.000000 -2.288668
detection: id: 47  position: 385.402000 1138.023000 0.965000  size: 1.923000 0.696000 0.919000  angle: 0.000000 -0.000000 -0.350131
detection: id: 48  position: 391.688000 1114.052000 0.813000  size: 0.376000 0.410000 0.761000  angle: 0.000000 0.000000 2.573436
detection: id: 49  position: 409.874000 1195.917000 1.459000  size: 0.913000 0.873000 1.697000  angle: 0.000000 0.000000 2.789019
detection: id: 50  position: 390.073000 1149.573000 0.860000  size: 2.050000 0.693000 1.081000  angle: 0.000000 -0.000000 -0.364687
detection: id: 51  position: 393.769000 1118.243000 1.278000  size: 0.775000 0.837000 1.746000  angle: 0.000000 -0.000000 -1.848862
detection: id: 52  position: 360.972000 1107.730000 0.916000  size: 2.055000 0.626000 1.093000  angle: 0.000000 0.000000 1.780777
detection: id: 53  position: 391.734000 1151.279000 0.852000  size: 1.977000 0.764000 1.144000  angle: 0.000000 -0.000000 -0.366240
detection: id: 54  position: 394.022000 1105.101000 1.027000  size: 2.175000 0.644000 1.245000  angle: 0.000000 -0.000000 -1.989256
detection: id: 55  position: 361.875000 1111.448000 0.984000  size: 2.160000 0.685000 1.162000  angle: 0.000000 -0.000000 -1.996168
detection: id: 56  position: 396.326000 1104.747000 1.167000  size: 2.326000 0.638000 1.221000  angle: 0.000000 -0.000000 -1.385128
detection: id: 57  position: 410.862000 1106.326000 0.628000  size: 0.510000 0.476000 0.739000  angle: 0.000000 0.000000 2.714807
detection: id: 58  position: 386.070000 1139.830000 0.942000  size: 1.842000 0.677000 0.885000  angle: 0.000000 -0.000000 -0.367584
detection: id: 59  position: 363.372000 1094.187000 1.847000  size: 2.287000 6.013000 2.598000  angle: 0.000000 0.000000 1.146524
detection: id: 60  position: 373.881000 1144.850000 1.197000  size: 0.777000 0.828000 1.734000  angle: 0.000000 -0.000000 -2.131867
detection: id: 61  position: 370.773000 1135.729000 1.058000  size: 0.698000 0.813000 1.656000  angle: 0.000000 0.000000 -1.499901
detection: id: 62  position: 407.503000 1124.414000 1.408000  size: 0.674000 0.994000 1.757000  angle: 0.000000 0.000000 3.080890
detection: id: 63  position: 390.675000 1148.918000 0.746000  size: 0.473000 0.483000 0.733000  angle: 0.000000 0.000000 -0.500875
detection: id: 64  position: 389.869000 1109.236000 1.101000  size: 1.827000 0.619000 1.066000  angle: 0.000000 -0.000000 -3.010588
detection: id: 65  position: 405.644000 1108.505000 0.674000  size: 0.499000 0.536000 0.798000  angle: 0.000000 0.000000 2.714807
detection: id: 66  position: 358.757000 1084.221000 2.232000  size: 3.523000 11.084000 3.320000  angle: 0.000000 0.000000 1.162581
detection: id: 67  position: 386.138000 1110.468000 1.523000  size: 0.685000 1.002000 1.914000  angle: 0.000000 -0.000000 -1.848810
detection: id: 68  position: 385.279000 1135.551000 0.933000  size: 2.168000 0.647000 1.098000  angle: 0.000000 -0.000000 -0.375455
detection: id: 69  position: 362.322000 1096.042000 1.061000  size: 2.535000 0.676000 1.200000  angle: 0.000000 0.000000 2.689046
detection: id: 70  position: 402.124000 1109.978000 0.816000  size: 1.991000 0.590000 1.079000  angle: 0.000000 0.000000 1.146018
detection: id: 71  position: 364.333000 1100.336000 1.058000  size: 1.998000 0.640000 1.068000  angle: 0.000000 0.000000 2.706692
detection: id: 72  position: 383.916000 1134.336000 1.037000  size: 1.994000 0.639000 0.927000  angle: 0.000000 -0.000000 -0.382943
detection: id: 73  position: 362.505000 1109.686000 1.033000  size: 2.089000 0.646000 1.076000  angle: 0.000000 0.000000 2.715907
detection: id: 74  position: 418.967000 1094.306000 1.038000  size: 0.466000 0.463000 0.785000  angle: 0.000000 0.000000 2.756276
detection: id: 75  position: 350.325000 1129.290000 0.689000  size: 0.566000 0.581000 0.720000  angle: 0.000000 0.000000 -0.406365
detection: id: 76  position: 416.650000 1191.493000 1.300000  size: 0.793000 1.000000 1.604000  angle: 0.000000 0.000000 0.002985
detection: id: 77  position: 360.947000 1129.074000 1.092000  size: 1.939000 4.819000 1.736000  angle: 0.000000 0.000000 -0.403398
detection: id: 78  position: 400.499000 1171.684000 0.983000  size: 2.073000 0.633000 1.078000  angle: 0.000000 -0.000000 -0.355035
detection: id: 79  position: 395.651000 1160.538000 0.876000  size: 1.945000 0.649000 1.110000  angle: 0.000000 -0.000000 -0.436332
detection: id: 80  position: 398.565000 1110.043000 1.788000  size: 3.016000 3.992000 2.916000  angle: 0.000000 0.000000 2.734634
detection: id: 81  position: 398.222000 1166.030000 0.936000  size: 1.964000 0.720000 1.104000  angle: 0.000000 -0.000000 -0.424429
detection: id: 82  position: 351.122000 1126.345000 1.161000  size: 1.972000 4.698000 1.581000  angle: 0.000000 0.000000 -0.379487
detection: id: 83  position: 386.656000 1113.674000 1.418000  size: 0.759000 0.837000 1.916000  angle: 0.000000 -0.000000 -2.071973
detection: id: 84  position: 372.032000 1141.328000 1.081000  size: 0.739000 0.771000 1.766000  angle: 0.000000 -0.000000 -2.296888
detection: id: 85  position: 385.703000 1108.500000 1.495000  size: 0.694000 0.902000 1.807000  angle: 0.000000 -0.000000 -1.927350
detection: id: 86  position: 374.720000 1144.592000 1.092000  size: 0.751000 0.807000 1.706000  angle: 0.000000 -0.000000 -2.045177
detection: id: 87  position: 389.070000 1123.837000 1.076000  size: 0.777000 0.958000 1.757000  angle: 0.000000 0.000000 2.762245
detection: id: 88  position: 361.939000 1116.996000 1.650000  size: 1.787000 4.535000 2.059000  angle: 0.000000 0.000000 3.136019
detection: id: 89  position: 410.596000 1192.819000 1.523000  size: 0.942000 1.040000 1.937000  angle: 0.000000 0.000000 3.033365
detection: id: 90  position: 370.090000 1128.758000 1.247000  size: 0.687000 0.716000 1.730000  angle: 0.000000 -0.000000 -1.839717
detection: id: 91  position: 386.876000 1112.806000 1.505000  size: 0.728000 0.858000 2.000000  angle: 0.000000 -0.000000 -2.101062
detection: id: 92  position: 364.847000 1103.525000 1.567000  size: 0.838000 1.030000 1.876000  angle: 0.000000 -0.000000 -1.637765
detection: id: 93  position: 407.612000 1163.153000 1.079000  size: 0.634000 0.618000 1.752000  angle: 0.000000 0.000000 0.267454
detection: id: 94  position: 407.929000 1163.363000 0.807000  size: 0.599000 0.835000 1.265000  angle: 0.000000 -0.000000 -1.888987
detection: id: 95  position: 407.962000 1190.975000 0.961000  size: 1.908000 0.579000 1.051000  angle: 0.000000 -0.000000 -0.412002
detection: id: 96  position: 390.829000 1151.462000 0.862000  size: 2.042000 0.714000 1.073000  angle: 0.000000 -0.000000 -0.382140
detection: id: 97  position: 394.741000 1160.871000 0.947000  size: 1.950000 0.720000 1.148000  angle: 0.000000 -0.000000 -0.416732
detection: id: 98  position: 390.644000 1112.934000 0.836000  size: 0.433000 0.438000 0.761000  angle: 0.000000 0.000000 2.573436
detection: id: 99  position: 408.942000 1193.045000 1.561000  size: 0.971000 0.937000 1.568000  angle: 0.000000 0.000000 2.979550
detection: id: 100  position: 397.389000 1164.192000 0.913000  size: 2.037000 0.731000 1.100000  angle: 0.000000 -0.000000 -0.431969
detection: id: 101  position: 400.204000 1116.512000 1.038000  size: 1.907000 4.727000 1.957000  angle: 0.000000 0.000000 -1.010028
detection: id: 102  position: 391.097000 1149.746000 0.730000  size: 0.485000 0.474000 0.784000  angle: 0.000000 0.000000 -0.396155
detection: id: 103  position: 385.721000 1136.646000 0.777000  size: 0.415000 0.359000 0.761000  angle: 0.000000 0.000000 -0.470995
detection: id: 104  position: 396.535000 1162.355000 0.879000  size: 2.034000 0.683000 1.127000  angle: 0.000000 -0.000000 -0.445530
detection: id: 105  position: 393.291000 1155.000000 0.860000  size: 1.908000 0.721000 1.106000  angle: 0.000000 -0.000000 -0.401146
detection: id: 106  position: 393.085000 1157.001000 0.771000  size: 2.008000 0.688000 1.133000  angle: 0.000000 -0.000000 -0.381826
detection: id: 107  position: 394.793000 1113.134000 0.848000  size: 2.025000 0.693000 1.046000  angle: 0.000000 0.000000 1.144569
